raceNumber;time;contestant;score;child
87;1512822254.6434984;Anne_6_0.014037;5282.92955501;
87;1512822254.6434984;Bart_6_0.110667;5246.19889538;
87;1512822254.6434984;Bart_6_0.200113;5243.55903487;
87;1512822254.6434984;Anne_4_0.637302;5176.44061073;
87;1512822254.6434984;Anne_5_0.016854;5107.59515878;RIP
88;1512822265.85608;Anne_2_0.063708;6166.35742179;Anne_3_0.268704
88;1512822265.85608;Bart_6_0.034719;5951.53509523;
88;1512822265.85608;Anne_2_0.038282;5872.12723813;
88;1512822265.85608;Anne_3_0.024229;5714.40128578;
88;1512822265.85608;Anne_6_0.004768;5111.09907255;
88;1512822265.85608;Anne_6_0.014037;5108.53914955;
88;1512822265.85608;Anne_8_0.105917;5101.02300065;
88;1512822265.85608;Anne_3_0.019669;5100.91374541;
88;1512822265.85608;Anne_6_0.059707;5071.80505174;
88;1512822265.85608;Bart_6_0.200113;3830.09280002;RIP
89;1512822276.5972993;Anne_7_0.249337;5812.9653983;Anne_8_0.004565
89;1512822276.5972993;Anne_6_0.059707;5801.65281454;
89;1512822276.5972993;Anne_5_0.031315;5768.52426143;
89;1512822276.5972993;Anne_6_0.017392;5758.83878559;
89;1512822276.5972993;Anne_4_0.047640;5757.96503182;
89;1512822276.5972993;Anne_4_0.637302;5422.10638255;
89;1512822276.5972993;Anne_7_0.122715;5380.06865965;
89;1512822276.5972993;Anne_4_0.000407;5364.99719664;
89;1512822276.5972993;Bart_6_0.079684;5260.58625095;
89;1512822276.5972993;Bart_6_0.110667;5252.05778593;RIP
90;1512822286.392526;Anne_6_0.017392;4999.3400729;Anne_7_0.894726
90;1512822286.392526;Anne_6_0.059707;4994.18042341;
90;1512822286.392526;Anne_4_0.107810;4990.27114618;
90;1512822286.392526;Anne_8_0.004565;4984.4267149;
90;1512822286.392526;Anne_4_0.047640;4772.5188614;
90;1512822286.392526;Anne_2_0.038282;4763.97279281;
90;1512822286.392526;Anne_4_0.637302;4687.23089803;
90;1512822286.392526;Anne_8_0.105917;4637.47406231;
90;1512822286.392526;Bart_6_0.079684;4556.89674946;
90;1512822286.392526;Anne_3_0.268704;4445.12039807;RIP
91;1512822296.1242325;Anne_4_0.107810;3959.6808605;Anne_5_0.035819
91;1512822296.1242325;Anne_5_0.031315;3941.08359379;
91;1512822296.1242325;Anne_8_0.004565;3939.68014099;
91;1512822296.1242325;Anne_7_0.249337;3934.2204959;
91;1512822296.1242325;Anne_4_0.047640;3925.63663402;
91;1512822296.1242325;Anne_7_0.023025;3847.01641477;
91;1512822296.1242325;Anne_3_0.019669;3745.02913703;
91;1512822296.1242325;Anne_4_0.000407;3577.91319366;
91;1512822296.1242325;Anne_4_0.637302;2991.29464213;
91;1512822296.1242325;Anne_2_0.038282;2908.48005074;RIP
92;1512822304.6458492;Bart_6_0.034719;3515.17058152;Bart_7_0.907765
92;1512822304.6458492;Anne_5_0.031315;3493.28127542;
92;1512822304.6458492;Anne_5_0.035819;3490.43446568;
92;1512822304.6458492;Anne_7_0.023025;3386.48684711;
92;1512822304.6458492;Anne_6_0.004768;3384.94324626;
92;1512822304.6458492;Anne_3_0.019669;3377.48390613;
92;1512822304.6458492;Anne_6_0.017392;3338.98399723;
92;1512822304.6458492;Bart_6_0.079684;3306.03568295;
92;1512822304.6458492;Bart_7_0.012524;3286.41159176;
92;1512822304.6458492;Anne_2_0.028141;3263.69318454;RIP
93;1512822309.3611858;Anne_4_0.107810;1350.92676876;Anne_5_0.050012
93;1512822309.3611858;Anne_6_0.014037;1259.35067207;
93;1512822309.3611858;Bart_7_0.142715;1201.56106216;
93;1512822309.3611858;Anne_6_0.017392;1180.74759769;
93;1512822309.3611858;Bart_7_0.907765;1157.37245696;
93;1512822309.3611858;Anne_7_0.023025;1132.02216533;
93;1512822309.3611858;Anne_5_0.021001;1080.56816048;
93;1512822309.3611858;Anne_8_0.105917;1071.1548307;
93;1512822309.3611858;Anne_6_0.059707;591.101459194;
93;1512822309.3611858;Anne_7_0.894726;38.2167;RIP
94;1512822317.9074225;Anne_4_0.637302;3361.66596289;Anne_5_0.193899
94;1512822317.9074225;Anne_5_0.021001;3341.01003119;
94;1512822317.9074225;Anne_7_0.122715;3340.66602438;
94;1512822317.9074225;Anne_8_0.004565;3336.06047143;
94;1512822317.9074225;Anne_6_0.014037;3329.98946284;
94;1512822317.9074225;Anne_4_0.107810;3325.42104006;
94;1512822317.9074225;Anne_6_0.004768;3315.57552589;
94;1512822317.9074225;Bart_7_0.142715;3273.02835197;
94;1512822317.9074225;Anne_4_0.000407;3238.79924993;
94;1512822317.9074225;Anne_2_0.019908;3152.17530166;RIP
95;1512822328.90733;Anne_4_0.107810;6165.25820663;Anne_5_0.088073
95;1512822328.90733;Anne_5_0.021001;6116.22061988;
95;1512822328.90733;Anne_3_0.019669;5965.09065725;
95;1512822328.90733;Anne_6_0.059707;5960.07293376;
95;1512822328.90733;Bart_7_0.142715;5550.73102875;
95;1512822328.90733;Bart_6_0.079684;5535.91949146;
95;1512822328.90733;Anne_5_0.050012;4834.52855378;
95;1512822328.90733;Anne_7_0.023025;4796.18130983;
95;1512822328.90733;Anne_6_0.017392;4789.83890806;
95;1512822328.90733;Bart_7_0.907765;1279.84575105;RIP
96;1512822339.2008586;Anne_7_0.249337;5321.92658691;Anne_8_0.088751
96;1512822339.2008586;Anne_5_0.050012;5311.58752352;
96;1512822339.2008586;Anne_6_0.004768;5254.96296103;
96;1512822339.2008586;Anne_7_0.122715;5120.21102458;
96;1512822339.2008586;Anne_6_0.014037;5108.41009234;
96;1512822339.2008586;Anne_8_0.105917;5096.70264335;
96;1512822339.2008586;Anne_4_0.637302;5044.78426669;
96;1512822339.2008586;Bart_7_0.012524;4995.58253534;
96;1512822339.2008586;Anne_5_0.193899;4978.61815328;
96;1512822339.2008586;Anne_2_0.063708;4864.64025928;RIP
97;1512822349.740598;Anne_5_0.088073;5477.55558299;Anne_6_0.045708
97;1512822349.740598;Anne_5_0.050012;5463.10638823;
97;1512822349.740598;Anne_6_0.004768;5460.37974191;
97;1512822349.740598;Anne_3_0.019669;5450.04195347;
97;1512822349.740598;Anne_5_0.021001;5188.31911759;
97;1512822349.740598;Anne_8_0.105917;5171.36741474;
97;1512822349.740598;Anne_3_0.024229;5158.39387276;
97;1512822349.740598;Bart_7_0.012524;5137.20453502;
97;1512822349.740598;Bart_7_0.142715;5123.08327882;
97;1512822349.740598;Anne_4_0.637302;5116.37260309;RIP
98;1512822361.142869;Anne_5_0.088073;6354.31505283;Anne_6_0.047114
98;1512822361.142869;Anne_5_0.031315;6341.09880748;
98;1512822361.142869;Anne_3_0.019669;6335.16000297;
98;1512822361.142869;Anne_5_0.035819;6296.74568749;
98;1512822361.142869;Bart_7_0.012524;5806.99761086;
98;1512822361.142869;Bart_6_0.079684;5784.10568571;
98;1512822361.142869;Bart_6_0.034719;5770.67578855;
98;1512822361.142869;Anne_5_0.021001;5132.49337821;
98;1512822361.142869;Anne_6_0.014037;5103.77026807;
98;1512822361.142869;Bart_7_0.142715;3809.37716965;RIP
99;1512822372.0155456;Anne_6_0.047114;5993.08904132;Anne_7_0.051016
99;1512822372.0155456;Anne_6_0.045708;5990.8202425;
99;1512822372.0155456;Anne_5_0.031315;5974.43968205;
99;1512822372.0155456;Anne_8_0.088751;5972.07366942;
99;1512822372.0155456;Anne_4_0.107810;5971.70061052;
99;1512822372.0155456;Anne_5_0.050012;5957.79052522;
99;1512822372.0155456;Anne_3_0.019669;5653.92550891;
99;1512822372.0155456;Anne_8_0.105917;5638.52955111;
99;1512822372.0155456;Anne_5_0.035819;5325.68612855;
99;1512822372.0155456;Anne_4_0.000407;4964.62728495;RIP
100;1512822402.4024022;Anne_5_0.088073;3957.10742671;Anne_6_0.452408
100;1512822402.4024022;Anne_6_0.045708;3915.31431182;
100;1512822402.4024022;Anne_7_0.023025;3909.85184463;
100;1512822402.4024022;Anne_5_0.031315;3908.38814744;
100;1512822402.4024022;Anne_4_0.047640;3903.63789833;
100;1512822402.4024022;Anne_7_0.249337;3754.27670228;
100;1512822402.4024022;Anne_8_0.105917;3740.86953161;
100;1512822402.4024022;Anne_8_0.088751;3590.39247732;
100;1512822402.4024022;Anne_6_0.017392;2947.99840735;
100;1512822402.4024022;Bart_6_0.079684;2415.48296628;RIP
101;1512822411.0376952;Anne_5_0.050012;3542.59814879;Anne_6_0.036526
101;1512822411.0376952;Anne_6_0.047114;3538.27766781;
101;1512822411.0376952;Anne_5_0.021001;3451.02121354;
101;1512822411.0376952;Anne_6_0.004768;3450.85565207;
101;1512822411.0376952;Anne_5_0.031315;3391.56338156;
101;1512822411.0376952;Anne_7_0.051016;3367.35435621;
101;1512822411.0376952;Anne_6_0.045708;3323.40662279;
101;1512822411.0376952;Anne_6_0.452408;3272.2024936;
101;1512822411.0376952;Bart_7_0.012524;3216.11381817;
101;1512822411.0376952;Anne_7_0.249337;3192.72023812;RIP
102;1512822417.111745;Anne_6_0.047114;2605.54347133;Anne_7_0.000198
102;1512822417.111745;Anne_5_0.035819;1261.48506437;
102;1512822417.111745;Anne_6_0.036526;1226.45680197;
102;1512822417.111745;Anne_5_0.050012;1201.94276167;
102;1512822417.111745;Anne_6_0.017392;1180.922316;
102;1512822417.111745;Anne_6_0.004768;1099.44648736;
102;1512822417.111745;Anne_7_0.023025;1052.31110119;
102;1512822417.111745;Anne_6_0.014037;659.564906639;
102;1512822417.111745;Anne_8_0.105917;522.112620981;
102;1512822417.111745;Anne_5_0.021001;479.838696294;RIP
103;1512822425.6978312;Anne_6_0.036526;3559.37455452;Anne_7_0.170692
103;1512822425.6978312;Anne_6_0.047114;3494.22406259;
103;1512822425.6978312;Anne_3_0.019669;3448.2147647;
103;1512822425.6978312;Anne_6_0.014037;3443.39609744;
103;1512822425.6978312;Anne_5_0.088073;3406.44805297;
103;1512822425.6978312;Anne_5_0.035819;3333.25007509;
103;1512822425.6978312;Anne_8_0.105917;3288.00810951;
103;1512822425.6978312;Bart_7_0.012524;3254.95654805;
103;1512822425.6978312;Anne_3_0.024229;3202.80854062;
103;1512822425.6978312;Anne_6_0.452408;3087.88413583;RIP
104;1512822437.054935;Anne_7_0.170692;6237.60820128;Anne_8_0.652518
104;1512822437.054935;Anne_5_0.031315;6218.93714703;
104;1512822437.054935;Anne_5_0.088073;6217.70197984;
104;1512822437.054935;Anne_6_0.045708;6214.2302633;
104;1512822437.054935;Anne_6_0.047114;5814.37217399;
104;1512822437.054935;Anne_7_0.122715;5807.29669325;
104;1512822437.054935;Anne_8_0.088751;5719.6856716;
104;1512822437.054935;Bart_6_0.034719;5423.72432116;
104;1512822437.054935;Anne_3_0.024229;5400.71811801;
104;1512822437.054935;Anne_5_0.193899;5025.99036838;RIP
105;1512822447.4896019;Anne_5_0.031315;5418.86717958;Anne_6_0.001461
105;1512822447.4896019;Anne_6_0.047114;5415.95923281;
105;1512822447.4896019;Anne_6_0.045708;5414.83422425;
105;1512822447.4896019;Anne_4_0.047640;5396.79029067;
105;1512822447.4896019;Anne_8_0.088751;5383.16179733;
105;1512822447.4896019;Anne_5_0.035819;5340.18796684;
105;1512822447.4896019;Anne_6_0.017392;5266.84403976;
105;1512822447.4896019;Anne_7_0.122715;5051.80206561;
105;1512822447.4896019;Anne_6_0.059707;5049.73009434;
105;1512822447.4896019;Anne_3_0.024229;4919.84485409;RIP
106;1512822457.4662216;Anne_7_0.170692;5671.25089404;Anne_8_0.291010
106;1512822457.4662216;Anne_5_0.035819;5661.26695858;
106;1512822457.4662216;Anne_5_0.050012;5516.76367301;
106;1512822457.4662216;Anne_8_0.004565;5472.2844732;
106;1512822457.4662216;Anne_4_0.107810;5454.1311567;
106;1512822457.4662216;Anne_6_0.017392;5431.93172124;
106;1512822457.4662216;Anne_6_0.047114;5250.0520916;
106;1512822457.4662216;Anne_6_0.004768;5244.43695388;
106;1512822457.4662216;Anne_8_0.088751;4944.72906666;
106;1512822457.4662216;Anne_8_0.652518;63.9175;RIP
107;1512822468.7925916;Anne_7_0.170692;6371.58181906;Anne_8_0.172635
107;1512822468.7925916;Anne_7_0.000198;6366.56831292;
107;1512822468.7925916;Anne_5_0.088073;6365.59480325;
107;1512822468.7925916;Anne_6_0.001461;6361.34168096;
107;1512822468.7925916;Anne_4_0.107810;6360.2078169;
107;1512822468.7925916;Anne_8_0.004565;5825.98720364;
107;1512822468.7925916;Anne_6_0.059707;5812.29336029;
107;1512822468.7925916;Bart_6_0.034719;5578.7752248;
107;1512822468.7925916;Anne_4_0.047640;5430.4694079;
107;1512822468.7925916;Anne_5_0.031315;5080.08111295;RIP
108;1512822479.8049476;Anne_8_0.291010;5879.71034118;Anne_9_0.038627
108;1512822479.8049476;Anne_7_0.170692;5865.92043907;
108;1512822479.8049476;Anne_7_0.122715;5862.44736573;
108;1512822479.8049476;Anne_5_0.088073;5861.69949046;
108;1512822479.8049476;Anne_6_0.047114;5861.16639842;
108;1512822479.8049476;Anne_7_0.000198;5746.57137533;
108;1512822479.8049476;Anne_8_0.088751;5452.6372487;
108;1512822479.8049476;Anne_6_0.004768;5385.42356082;
108;1512822479.8049476;Bart_6_0.034719;5380.99927149;
108;1512822479.8049476;Anne_8_0.105917;5320.28057079;RIP
109;1512822489.3287432;Anne_8_0.291010;5198.72651376;Anne_9_0.057326
109;1512822489.3287432;Anne_9_0.038627;5192.86283573;
109;1512822489.3287432;Anne_6_0.036526;4898.02883264;
109;1512822489.3287432;Anne_8_0.004565;4891.71343497;
109;1512822489.3287432;Anne_7_0.051016;4875.88427397;
109;1512822489.3287432;Anne_6_0.001461;4839.90968419;
109;1512822489.3287432;Anne_3_0.019669;4811.35590441;
109;1512822489.3287432;Anne_6_0.014037;4802.40103012;
109;1512822489.3287432;Anne_6_0.004768;4796.35811203;
109;1512822489.3287432;Bart_7_0.012524;4647.34477533;RIP
110;1512822499.165821;Anne_5_0.050012;4024.02232617;Anne_6_0.079938
110;1512822499.165821;Anne_8_0.004565;4004.34088254;
110;1512822499.165821;Anne_7_0.023025;3993.56296026;
110;1512822499.165821;Anne_6_0.059707;3980.3394225;
110;1512822499.165821;Anne_5_0.088073;3917.45894965;
110;1512822499.165821;Anne_6_0.045708;3909.03646328;
110;1512822499.165821;Anne_7_0.122715;3908.12913244;
110;1512822499.165821;Anne_5_0.035819;3896.96786882;
110;1512822499.165821;Anne_8_0.088751;3896.28225149;
110;1512822499.165821;Anne_6_0.047114;3881.88038934;RIP
111;1512822508.0222485;Anne_9_0.038627;3622.60762984;Anne_10_0.575303
111;1512822508.0222485;Anne_5_0.088073;3585.37359119;
111;1512822508.0222485;Anne_7_0.170692;3555.57448389;
111;1512822508.0222485;Anne_5_0.050012;3554.38673697;
111;1512822508.0222485;Anne_5_0.035819;3508.60432658;
111;1512822508.0222485;Anne_6_0.036526;3507.02717412;
111;1512822508.0222485;Anne_4_0.107810;3453.88835059;
111;1512822508.0222485;Anne_6_0.045708;3443.18371186;
111;1512822508.0222485;Anne_7_0.051016;3392.3236538;
111;1512822508.0222485;Anne_8_0.004565;3277.23461661;RIP
112;1512822514.7798636;Anne_7_0.000198;2816.44102378;Anne_8_0.351956
112;1512822514.7798636;Anne_5_0.035819;2429.62029278;
112;1512822514.7798636;Anne_6_0.001461;1684.50506311;
112;1512822514.7798636;Anne_7_0.023025;1322.03632721;
112;1512822514.7798636;Anne_9_0.038627;1195.54164123;
112;1512822514.7798636;Anne_6_0.014037;1169.31222136;
112;1512822514.7798636;Anne_6_0.017392;1081.67493736;
112;1512822514.7798636;Anne_6_0.004768;1076.06887313;
112;1512822514.7798636;Anne_7_0.122715;480.301941342;
112;1512822514.7798636;Anne_10_0.575303;26.9454;RIP
113;1512822523.3870218;Anne_9_0.057326;3539.7197848;Anne_10_0.320336
113;1512822523.3870218;Anne_6_0.036526;3536.10314609;
113;1512822523.3870218;Anne_9_0.038627;3519.30217032;
113;1512822523.3870218;Anne_7_0.051016;3509.62176505;
113;1512822523.3870218;Anne_6_0.004768;3498.56336466;
113;1512822523.3870218;Anne_3_0.019669;3491.6987388;
113;1512822523.3870218;Anne_4_0.107810;3422.31978688;
113;1512822523.3870218;Anne_5_0.035819;3396.54587535;
113;1512822523.3870218;Anne_6_0.059707;3330.26399541;
113;1512822523.3870218;Anne_6_0.014037;3289.40054564;RIP
114;1512822533.7876363;Anne_8_0.291010;6229.88464665;Anne_9_0.050780
114;1512822533.7876363;Anne_9_0.057326;6225.7061682;
114;1512822533.7876363;Anne_7_0.170692;5950.6927887;
114;1512822533.7876363;Anne_3_0.019669;5929.28768276;
114;1512822533.7876363;Anne_6_0.001461;5755.71581426;
114;1512822533.7876363;Anne_7_0.122715;5308.15256029;
114;1512822533.7876363;Bart_6_0.034719;5124.14614975;
114;1512822533.7876363;Anne_9_0.038627;4991.16695834;
114;1512822533.7876363;Anne_5_0.050012;4900.50867631;
114;1512822533.7876363;Anne_10_0.320336;46.9219;RIP
115;1512822543.982351;Anne_8_0.291010;5327.1862063;Anne_9_3.576167
115;1512822543.982351;Anne_6_0.045708;5282.93932992;
115;1512822543.982351;Anne_6_0.001461;5282.70054311;
115;1512822543.982351;Anne_7_0.000198;5277.07785816;
115;1512822543.982351;Anne_7_0.122715;5127.39413561;
115;1512822543.982351;Anne_5_0.035819;5126.18633455;
115;1512822543.982351;Anne_4_0.107810;5122.3231588;
115;1512822543.982351;Anne_4_0.047640;5117.15164724;
115;1512822543.982351;Anne_8_0.172635;5075.42859536;
115;1512822543.982351;Anne_8_0.351956;4540.37475192;RIP
116;1512822554.4981704;Anne_7_0.051016;5545.54093593;Anne_8_0.375321
116;1512822554.4981704;Anne_5_0.088073;5544.91176851;
116;1512822554.4981704;Anne_6_0.004768;5530.32204953;
116;1512822554.4981704;Anne_6_0.079938;5522.03786441;
116;1512822554.4981704;Anne_3_0.019669;5517.13821979;
116;1512822554.4981704;Anne_7_0.122715;5511.12920235;
116;1512822554.4981704;Anne_9_0.057326;5509.86770513;
116;1512822554.4981704;Anne_6_0.017392;5506.34815071;
116;1512822554.4981704;Bart_6_0.034719;5238.10318177;
116;1512822554.4981704;Anne_4_0.047640;4966.30240068;RIP
117;1512822565.6662703;Anne_6_0.001461;6346.04744515;Anne_7_0.016331
117;1512822565.6662703;Anne_7_0.170692;6336.77337801;
117;1512822565.6662703;Anne_5_0.035819;6315.50873768;
117;1512822565.6662703;Anne_8_0.088751;5991.61006617;
117;1512822565.6662703;Anne_6_0.004768;5960.82966999;
117;1512822565.6662703;Anne_6_0.017392;5959.26205515;
117;1512822565.6662703;Bart_6_0.034719;5768.71453223;
117;1512822565.6662703;Anne_9_0.038627;5240.54333513;
117;1512822565.6662703;Anne_7_0.023025;4169.88270701;
117;1512822565.6662703;Anne_9_0.050780;2707.21790077;RIP
118;1512822576.2728806;Anne_9_0.057326;5924.66920102;Anne_10_0.289138
118;1512822576.2728806;Anne_8_0.172635;5903.59145428;
118;1512822576.2728806;Anne_6_0.079938;5862.10383018;
118;1512822576.2728806;Anne_7_0.000198;5842.18171869;
118;1512822576.2728806;Anne_6_0.004768;5604.52298909;
118;1512822576.2728806;Anne_5_0.035819;5600.25628948;
118;1512822576.2728806;Anne_6_0.017392;5593.72184039;
118;1512822576.2728806;Anne_6_0.045708;5574.16599628;
118;1512822576.2728806;Anne_8_0.291010;3986.51308745;
118;1512822576.2728806;Anne_9_3.576167;17.168;RIP
119;1512822586.0750582;Anne_9_0.057326;5064.09027037;Anne_10_0.015746
119;1512822586.0750582;Anne_4_0.107810;4995.60715795;
119;1512822586.0750582;Anne_7_0.016331;4980.87298528;
119;1512822586.0750582;Anne_6_0.079938;4971.2717545;
119;1512822586.0750582;Anne_7_0.051016;4856.83696322;
119;1512822586.0750582;Anne_5_0.050012;4856.11526233;
119;1512822586.0750582;Anne_6_0.036526;4854.48752686;
119;1512822586.0750582;Anne_8_0.375321;4637.37785934;
119;1512822586.0750582;Anne_6_0.059707;4607.57128135;
119;1512822586.0750582;Anne_6_0.004768;4597.91240835;RIP
120;1512822595.2746396;Anne_10_0.015746;3927.34563991;Anne_11_0.021316
120;1512822595.2746396;Anne_9_0.057326;3926.76045396;
120;1512822595.2746396;Anne_7_0.051016;3865.04881444;
120;1512822595.2746396;Anne_6_0.079938;3861.80369542;
120;1512822595.2746396;Anne_6_0.036526;3796.50814188;
120;1512822595.2746396;Anne_5_0.035819;3793.54470229;
120;1512822595.2746396;Anne_7_0.000198;3791.63120358;
120;1512822595.2746396;Anne_6_0.017392;3758.44064221;
120;1512822595.2746396;Anne_7_0.170692;2949.93953845;
120;1512822595.2746396;Anne_8_0.172635;1755.18202696;RIP
121;1512822603.7059555;Anne_9_0.038627;3485.99719297;Anne_10_0.220390
121;1512822603.7059555;Anne_6_0.045708;3376.87518198;
121;1512822603.7059555;Anne_7_0.170692;3370.32527019;
121;1512822603.7059555;Anne_7_0.016331;3364.48315151;
121;1512822603.7059555;Anne_6_0.001461;3346.26930193;
121;1512822603.7059555;Anne_6_0.079938;3339.35298496;
121;1512822603.7059555;Bart_6_0.034719;3303.11113504;
121;1512822603.7059555;Anne_5_0.035819;3223.5546021;
121;1512822603.7059555;Anne_7_0.023025;3217.01509493;
121;1512822603.7059555;Anne_5_0.088073;3192.26040283;RIP
122;1512822610.0685544;Anne_10_0.289138;3023.73016264;Anne_11_0.131449
122;1512822610.0685544;Anne_8_0.375321;2478.03073118;
122;1512822610.0685544;Anne_11_0.021316;1219.70897653;
122;1512822610.0685544;Anne_6_0.079938;1156.70441496;
122;1512822610.0685544;Anne_5_0.050012;1154.86443569;
122;1512822610.0685544;Anne_10_0.015746;1137.96544862;
122;1512822610.0685544;Anne_9_0.038627;1134.60033531;
122;1512822610.0685544;Anne_6_0.017392;1130.82702454;
122;1512822610.0685544;Anne_6_0.036526;1104.97499707;
122;1512822610.0685544;Bart_6_0.034719;949.186509428;RIP
123;1512822618.4350884;Anne_9_0.057326;3611.06038843;Anne_10_0.081452
123;1512822618.4350884;Anne_10_0.015746;3576.59515213;
123;1512822618.4350884;Anne_7_0.000198;3437.0371608;
123;1512822618.4350884;Anne_7_0.051016;3421.31227535;
123;1512822618.4350884;Anne_6_0.001461;3408.90670071;
123;1512822618.4350884;Anne_3_0.019669;3397.59506223;
123;1512822618.4350884;Anne_6_0.059707;3391.9667697;
123;1512822618.4350884;Anne_5_0.050012;3312.34199701;
123;1512822618.4350884;Anne_8_0.088751;3310.35132694;
123;1512822618.4350884;Anne_10_0.289138;278.61248175;RIP
124;1512822629.1074455;Anne_10_0.220390;6214.27548016;Anne_11_0.045077
124;1512822629.1074455;Anne_6_0.045708;6161.38761344;
124;1512822629.1074455;Anne_6_0.036526;6151.2442224;
124;1512822629.1074455;Anne_5_0.035819;6147.28628979;
124;1512822629.1074455;Anne_7_0.122715;6137.91486395;
124;1512822629.1074455;Anne_4_0.107810;6085.73339961;
124;1512822629.1074455;Anne_7_0.023025;5859.54989529;
124;1512822629.1074455;Anne_9_0.057326;4864.98886548;
124;1512822629.1074455;Anne_6_0.017392;4848.47757684;
124;1512822629.1074455;Anne_11_0.131449;2538.96467075;RIP
125;1512822638.7198613;Anne_8_0.375321;5469.23588939;Anne_9_0.131642
125;1512822638.7198613;Anne_11_0.045077;5462.32344971;
125;1512822638.7198613;Anne_4_0.107810;5377.25805562;
125;1512822638.7198613;Anne_6_0.045708;5368.08590393;
125;1512822638.7198613;Anne_7_0.170692;5364.6851806;
125;1512822638.7198613;Anne_7_0.016331;5357.22635088;
125;1512822638.7198613;Anne_6_0.001461;5028.98723421;
125;1512822638.7198613;Anne_7_0.051016;4917.43402717;
125;1512822638.7198613;Anne_6_0.059707;4911.16451837;
125;1512822638.7198613;Anne_10_0.081452;500.738153878;RIP
126;1512822648.6768608;Anne_11_0.021316;5753.4151957;Anne_12_0.480712
126;1512822648.6768608;Anne_9_0.038627;5752.87162878;
126;1512822648.6768608;Anne_4_0.107810;5632.72424142;
126;1512822648.6768608;Anne_7_0.170692;5613.70668515;
126;1512822648.6768608;Anne_7_0.016331;5592.21940222;
126;1512822648.6768608;Anne_8_0.291010;5333.03033612;
126;1512822648.6768608;Anne_8_0.088751;5218.06466286;
126;1512822648.6768608;Anne_6_0.079938;5209.99612098;
126;1512822648.6768608;Anne_7_0.023025;5202.80274124;
126;1512822648.6768608;Anne_9_0.131642;64.7051;RIP
127;1512822659.7770288;Anne_10_0.015746;6486.36149306;Anne_11_0.086314
127;1512822659.7770288;Anne_11_0.045077;6468.40127244;
127;1512822659.7770288;Anne_5_0.035819;6352.61418101;
127;1512822659.7770288;Anne_7_0.016331;6351.89089365;
127;1512822659.7770288;Anne_6_0.001461;6348.17002919;
127;1512822659.7770288;Anne_7_0.023025;5910.51361161;
127;1512822659.7770288;Anne_4_0.107810;5869.5077811;
127;1512822659.7770288;Anne_6_0.059707;5869.06256097;
127;1512822659.7770288;Anne_6_0.045708;5814.00108053;
127;1512822659.7770288;Anne_9_0.038627;4267.45715287;RIP
128;1512822670.1203372;Anne_10_0.220390;5856.40413013;Anne_11_0.175430
128;1512822670.1203372;Anne_11_0.045077;5839.91068981;
128;1512822670.1203372;Anne_8_0.088751;5748.17511938;
128;1512822670.1203372;Anne_6_0.036526;5733.99603135;
128;1512822670.1203372;Anne_6_0.059707;5722.6292327;
128;1512822670.1203372;Anne_7_0.122715;5716.67226909;
128;1512822670.1203372;Anne_6_0.017392;5716.22499559;
128;1512822670.1203372;Anne_5_0.035819;5147.78820069;
128;1512822670.1203372;Anne_12_0.480712;4834.6143311;
128;1512822670.1203372;Anne_10_0.015746;3989.97364631;RIP
129;1512822679.583565;Anne_8_0.291010;4959.48477911;Anne_9_0.576270
129;1512822679.583565;Anne_6_0.045708;4896.80181418;
129;1512822679.583565;Anne_7_0.051016;4884.91555855;
129;1512822679.583565;Anne_5_0.035819;4882.72547519;
129;1512822679.583565;Anne_7_0.016331;4881.32532767;
129;1512822679.583565;Anne_6_0.036526;4880.36636229;
129;1512822679.583565;Anne_6_0.059707;4879.5002819;
129;1512822679.583565;Anne_3_0.019669;4854.28541739;
129;1512822679.583565;Anne_7_0.023025;4848.47693507;
129;1512822679.583565;Anne_11_0.175430;4332.71312507;RIP
130;1512822688.5054178;Anne_8_0.291010;3963.29394367;Anne_9_0.713015
130;1512822688.5054178;Anne_11_0.021316;3952.38048778;
130;1512822688.5054178;Anne_6_0.036526;3768.74484629;
130;1512822688.5054178;Anne_6_0.045708;3759.16984138;
130;1512822688.5054178;Anne_5_0.035819;3746.93438041;
130;1512822688.5054178;Anne_7_0.000198;3714.67564162;
130;1512822688.5054178;Anne_6_0.017392;3706.60655361;
130;1512822688.5054178;Anne_7_0.023025;3550.79768207;
130;1512822688.5054178;Anne_6_0.059707;2928.60267915;
130;1512822688.5054178;Anne_9_0.576270;117.007767422;RIP
131;1512822697.2010052;Anne_7_0.016331;3557.61751643;Anne_8_0.291201
131;1512822697.2010052;Anne_5_0.035819;3556.24810932;
131;1512822697.2010052;Anne_11_0.021316;3540.32180399;
131;1512822697.2010052;Anne_11_0.086314;3531.82296701;
131;1512822697.2010052;Anne_11_0.045077;3504.74474966;
131;1512822697.2010052;Anne_7_0.000198;3502.16043262;
131;1512822697.2010052;Anne_10_0.220390;3498.60894518;
131;1512822697.2010052;Anne_4_0.107810;3487.48203028;
131;1512822697.2010052;Anne_6_0.045708;3469.08978084;
131;1512822697.2010052;Anne_6_0.059707;3374.5191192;RIP
132;1512822702.0023735;Anne_7_0.000198;1687.12321085;Anne_8_0.284683
132;1512822702.0023735;Anne_3_0.019669;1272.8060281;
132;1512822702.0023735;Anne_10_0.220390;1184.64723314;
132;1512822702.0023735;Anne_6_0.036526;1132.34773569;
132;1512822702.0023735;Anne_6_0.017392;1112.98903344;
